Name,Max temp,Avrg temp,Min temp,Population,Age 0 to 4,Age 5 to 9,Age 10 to 14,Age 15 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 34,Age 35 to 39,Age 40 to 44,Age 45 to 49,Age 50 to 54,Age 55 to 59,Age 60 to 64,Age 65 to 69,Age 70 to 74,Age 75 to 79,Age 80 to 84,Age 85+,BME,Budget,Percentage in 4 hours or less (type 1),Type 1 Departments - Major A&E
East Cheshire NHS Trust,11,6,1,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.679012346,4009
East Cheshire NHS Trust,13,9,5,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.693919853,4286
East Cheshire NHS Trust,19,15,10,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.670431894,4480
East Cheshire NHS Trust,21,17,13,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.603025783,4656
East Cheshire NHS Trust,20,16,12,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.592669914,4281
East Cheshire NHS Trust,20,15,11,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.566584325,4434
East Cheshire NHS Trust,15,12,9,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.628435158,4374
East Cheshire NHS Trust,10,7,5,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.617690783,4015
East Cheshire NHS Trust,8,6,4,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.613807423,3835
East Cheshire NHS Trust,8,5,2,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.640302793,3811
East Cheshire NHS Trust,9,6,3,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.579385737,3818
East Cheshire NHS Trust,11,7,3,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.552156363,4679
East Cheshire NHS Trust,13,8,4,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.558359621,4092
East Cheshire NHS Trust,16,12,8,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.548272018,4449
East Cheshire NHS Trust,19,14,10,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.570674621,4330
East Cheshire NHS Trust,22,17,13,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.542460229,4441
East Cheshire NHS Trust,24,18,13,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.563554288,4187
East Cheshire NHS Trust,18,14,10,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.498158605,4043
East Cheshire NHS Trust,16,12,9,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.495096921,4362
East Cheshire NHS Trust,11,9,6,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.5261916,4223
East Cheshire NHS Trust,6,4,2,392577,19597,21764,22533,19393,17312,21371,23907,24104,23534,26153,29839,30032,25203,21960,24025,17705,12287,11816,21984,199224000,0.469821674,4366
East Cheshire NHS Trust,8,5,2,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.564976228,3764
East Cheshire NHS Trust,10,6,3,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.572299169,3590
East Cheshire NHS Trust,9,6,3,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.544337349,4134
East Cheshire NHS Trust,12,8,4,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.576180802,3926
East Cheshire NHS Trust,17,12,7,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.552295315,4200
East Cheshire NHS Trust,22,16,11,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.562288804,4399
East Cheshire NHS Trust,19,15,11,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.644691975,4379
East Cheshire NHS Trust,19,15,11,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.624205321,4218
East Cheshire NHS Trust,20,16,12,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.543334096,4346
East Cheshire NHS Trust,14,11,9,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.535360212,4511
East Cheshire NHS Trust,9,7,5,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.527462121,4217
East Cheshire NHS Trust,9,7,5,396538,19795,21984,22761,19588,17487,21587,24149,24347,23772,26417,30140,30335,25457,22182,24268,17883,12411,11935,22206,204317000,0.495841035,4303
Wye Valley NHS Trust,16,11,6,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.97853014,4204
Wye Valley NHS Trust,15,11,7,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.930755396,3952
Wye Valley NHS Trust,17,13,8,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.957603687,3816
Wye Valley NHS Trust,19,15,10,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.965394854,3952
Wye Valley NHS Trust,18,14,11,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.982948847,3500
Wye Valley NHS Trust,18,14,10,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.983590734,3604
Wye Valley NHS Trust,15,12,9,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.939194789,3392
Wye Valley NHS Trust,11,9,6,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.925773196,3464
Wye Valley NHS Trust,3,8,6,183216,8226,9307,9899,8904,8024,9398,10278,10095,9600,10974,13319,14309,13319,12253,12733,9490,6559,6370,5679,176000000,0.933574879,2952
Wye Valley NHS Trust,8,5,2,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.916411825,3560
Wye Valley NHS Trust,7,3,0,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.949185043,3664
Wye Valley NHS Trust,12,7,3,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.939194789,3872
Wye Valley NHS Trust,10,6,2,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.938155136,3408
Wye Valley NHS Trust,15,11,6,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.963363863,4040
Wye Valley NHS Trust,16,13,9,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.91040724,3896
Wye Valley NHS Trust,18,14,10,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.980322004,4032
Wye Valley NHS Trust,19,15,12,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.97151277,3596
Wye Valley NHS Trust,16,12,8,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.926686217,3616
Wye Valley NHS Trust,12,9,6,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.979257642,3464
Wye Valley NHS Trust,9,6,3,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.974221267,3404
Wye Valley NHS Trust,7,4,2,184410,8280,9368,9963,8962,8077,9460,10345,10160,9663,11046,13406,14402,13406,12333,12816,9552,6601,6411,5716,177893000,0.936241611,3472
Wye Valley NHS Trust,5,3,1,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.919821826,3388
Wye Valley NHS Trust,6,2,-1,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.779787234,3532
Wye Valley NHS Trust,6,2,-2,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.799798793,3816
Wye Valley NHS Trust,11,6,2,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.960194175,3816
Wye Valley NHS Trust,14,9,4,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.92248062,3860
Wye Valley NHS Trust,18,13,8,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.964782206,3924
Wye Valley NHS Trust,24,18,12,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.893539581,3988
Wye Valley NHS Trust,21,16,11,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.923523717,3784
Wye Valley NHS Trust,18,13,9,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.879484821,4008
Wye Valley NHS Trust,15,12,9,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.925888325,3668
Wye Valley NHS Trust,9,6,3,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.929911155,3764
Wye Valley NHS Trust,8,6,3,185803,8342,9438,10038,9030,8138,9531,10423,10237,9736,11129,13507,14511,13507,12426,12913,9624,6651,6460,5759,179786000,0.870967742,3584
Wye Valley NHS Trust,8,5,3,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.947777778,3600
Wye Valley NHS Trust,8,5,3,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.880654475,3892
Wye Valley NHS Trust,11,7,2,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.969782814,3976
Wye Valley NHS Trust,13,9,4,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.85152409,3864
Wye Valley NHS Trust,16,11,7,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.768269231,4160
Wye Valley NHS Trust,19,15,10,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.853411963,4364
Wye Valley NHS Trust,22,17,11,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.871177016,3976
Wye Valley NHS Trust,19,14,10,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.800371402,4068
Wye Valley NHS Trust,19,14,10,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.939814815,3996
Wye Valley NHS Trust,15,12,9,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.938174681,3756
Wye Valley NHS Trust,10,8,5,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.852272727,3836
Wye Valley NHS Trust,8,5,2,187087,8400,9504,10108,9092,8194,9597,10495,10308,9803,11206,13601,14611,13601,12512,13002,9691,6697,6505,5799,181679000,0.749757517,3984
Wye Valley NHS Trust,8,4,2,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.926751592,3520
Wye Valley NHS Trust,7,4,1,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.82526178,3428
Wye Valley NHS Trust,10,6,2,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.944584383,3660
Wye Valley NHS Trust,18,14,8,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.907547898,4527
Wye Valley NHS Trust,19,15,10,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.901853035,4670
Wye Valley NHS Trust,19,15,11,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.892087277,4655
Wye Valley NHS Trust,16,12,8,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.871158392,4588
Wye Valley NHS Trust,14,10,7,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.882299151,4480
Wye Valley NHS Trust,12,10,7,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.89012987,4447
Wye Valley NHS Trust,11,9,7,188142,8447,9557,10165,9143,8240,9651,10554,10366,9858,11269,13677,14693,13677,12582,13075,9745,6735,6541,5832,183572000,0.898644202,4293
Wye Valley NHS Trust,8,6,3,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.878507112,4393
Wye Valley NHS Trust,8,5,2,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.88469238,4272
Wye Valley NHS Trust,9,5,1,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.843061866,4820
Wye Valley NHS Trust,11,7,2,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.904316451,4299
Wye Valley NHS Trust,16,11,6,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.902377106,4957
Wye Valley NHS Trust,18,14,10,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.886194759,4542
Wye Valley NHS Trust,19,16,11,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.889867295,4891
Wye Valley NHS Trust,20,16,12,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.841469681,4612
Wye Valley NHS Trust,19,15,11,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.853173522,4570
Wye Valley NHS Trust,14,10,7,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.868747499,4504
Wye Valley NHS Trust,8,5,3,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.863648834,4398
Wye Valley NHS Trust,8,6,3,189039,8487,9603,10213,9187,8279,9697,10605,10416,9905,11323,13743,14763,13743,12642,13138,9792,6767,6572,5860,185465000,0.826441928,4490
Wye Valley NHS Trust,7,4,1,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.853893866,4195
Wye Valley NHS Trust,8,6,3,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.853920678,3908
Wye Valley NHS Trust,11,8,4,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.880828341,4618
Wye Valley NHS Trust,12,8,3,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.917871832,4515
Wye Valley NHS Trust,16,12,8,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.886397608,4747
Wye Valley NHS Trust,19,15,11,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.888218737,4680
Wye Valley NHS Trust,20,16,12,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.84010431,4894
Wye Valley NHS Trust,19,15,11,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.848875855,4703
Wye Valley NHS Trust,16,13,9,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.8,4596
Wye Valley NHS Trust,15,12,9,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.798530549,4740
Wye Valley NHS Trust,10,7,4,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.823357664,4421
Wye Valley NHS Trust,8,5,2,190298,8544,9667,10281,9248,8335,9762,10675,10485,9971,11398,13834,14862,13834,12727,13225,9857,6812,6616,5899,187358000,0.720187394,4696
Wye Valley NHS Trust,8,5,2,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.721315093,4532
Wye Valley NHS Trust,6,2,-1,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.695432587,4338
Wye Valley NHS Trust,7,4,0,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.754220652,4740
Wye Valley NHS Trust,12,9,0,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.800708038,4802
Wye Valley NHS Trust,17,12,7,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.757512362,5258
Wye Valley NHS Trust,20,15,11,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.747085556,5061
Wye Valley NHS Trust,23,18,13,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.71547575,5402
Wye Valley NHS Trust,20,16,12,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.755395683,5004
Wye Valley NHS Trust,17,13,9,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.746796827,4917
Wye Valley NHS Trust,14,10,6,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.727731419,5153
Wye Valley NHS Trust,10,8,5,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.70779483,4952
Wye Valley NHS Trust,10,7,5,191274,8588,9716,10334,9295,8377,9812,10730,10539,10022,11457,13905,14938,13905,12792,13293,9907,6847,6650,5929,189251000,0.721915648,5074
Wye Valley NHS Trust,6,4,1,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.693053312,4952
Wye Valley NHS Trust,10,6,3,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.753486376,4661
Wye Valley NHS Trust,11,7,4,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.850585569,5294
Wye Valley NHS Trust,13,8,4,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.787828029,5373
Wye Valley NHS Trust,15,10,6,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.842105263,5605
Wye Valley NHS Trust,17,13,9,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.77325371,5526
Wye Valley NHS Trust,21,17,12,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.768720545,5729
Wye Valley NHS Trust,20,16,12,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.800994109,5432
Wye Valley NHS Trust,17,14,12,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.775455037,5549
Wye Valley NHS Trust,13,9,7,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.703968538,5594
Wye Valley NHS Trust,8,6,4,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.718464692,5367
Wye Valley NHS Trust,8,6,3,192214,8630,9764,10385,9341,8418,9860,10783,10590,10072,11513,13973,15011,13973,12855,13358,9956,6881,6683,5958,191144000,0.672772989,5568
Wye Valley NHS Trust,8,6,3,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.670960409,5279
Wye Valley NHS Trust,9,5,2,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.730376124,4892
Wye Valley NHS Trust,9,5,1,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.828389311,4079
Wye Valley NHS Trust,14,9,4,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.896153846,2860
Wye Valley NHS Trust,17,12,6,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.845626478,4230
Wye Valley NHS Trust,18,14,10,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.805884936,4554
Wye Valley NHS Trust,19,15,11,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.82934423,5139
Wye Valley NHS Trust,21,17,13,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.812301957,5365
Wye Valley NHS Trust,18,13,9,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.809208033,5278
Wye Valley NHS Trust,13,10,7,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.739695878,4998
Wye Valley NHS Trust,11,8,5,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.734942477,4433
Wye Valley NHS Trust,7,5,2,191291,8588,9717,10335,9296,8378,9813,10731,10540,10023,11458,13906,14939,13906,12793,13294,9908,6848,6651,5930,193035000,0.672013508,4738
Wye Valley NHS Trust,5,3,0,190368,8547,9670,10285,9251,8338,9765,10679,10489,9975,11403,13839,14867,13839,12731,13230,9861,6815,6619,5901,222034000,0.724637681,4002
